INCIDENT_MONTH,TIME_OF_DAY,PHASE_OF_FLIGHT,ALTITUDE_GROUP,DISTANCE_GROUP,SPECIES,SIZE_CLEAN,NUM_STRUCK,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,FAAREGION,STATE,SKY_CLEAN,Damage_Binary
5,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird - large,Large,1,A,4.0,D,3.0,ASW,TX,Unknown,0
5,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,KY,Unknown,0
4,Night,Approach,Unknown,Unknown,Unknown bird or bat,Unknown,1,A,4.0,D,2.0,ASO,TN,Some Cloud,0
3,Day,Approach,0-500 ft,0-5 NM,Rock pigeon,Small,1,A,4.0,D,2.0,ANM,UT,Some Cloud,1
4,Day,Climb,0-500 ft,0 NM,Hawks,Medium,1,A,4.0,D,2.0,ANM,CO,No Cloud,0
1,Day,Approach,Unknown,0 NM,Glaucous-winged gull,Medium,1,A,4.0,D,2.0,ANM,WA,Overcast,0
4,Dusk,Take-off Run,0-500 ft,0 NM,Unknown bird - large,Large,1,A,1.0,A,1.0,AWP,CA,No Cloud,0
4,Day,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Red-shouldered hawk,Medium,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Ring-billed gull,Medium,2-10,A,4.0,D,2.0,AGL,MI,No Cloud,0
2,Day,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
3,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,ASO,FL,No Cloud,1
4,Night,Climb,"1,501-3,500 ft",5-20 NM,Unknown bird - medium,Medium,1,B,2.0,F,2.0,AGL,IN,No Cloud,0
2,Day,Approach,0-500 ft,0 NM,Horned lark,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
3,Night,Approach,Unknown,0 NM,Horned lark,Small,2-10,A,4.0,D,2.0,ANE,MA,Some Cloud,0
3,Day,Local,Unknown,0 NM,American crow,Medium,1,A,1.0,A,1.0,AEA,VA,Some Cloud,1
4,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASW,LA,Some Cloud,0
4,Day,Climb,0-500 ft,0 NM,Unknown bird - small,Small,1,A,1.0,A,1.0,AGL,MN,No Cloud,0
4,Day,Approach,Unknown,0 NM,European starling,Small,1,A,4.0,D,2.0,AEA,NJ,Overcast,0
3,Night,Arrival,Unknown,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
3,Night,Approach,"501-1,500 ft",0-5 NM,Tundra swan,Large,1,A,4.0,D,2.0,AGL,MN,Some Cloud,1
4,Day,Approach,"501-1,500 ft",Unknown,Marsh wren,Small,1,A,4.0,D,2.0,ANE,ME,Some Cloud,0
4,Night,Take-off Run,0-500 ft,0 NM,American barn owl,Medium,1,A,4.0,D,3.0,AWP,CA,No Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Mallard,Medium,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,Unknown,0 NM,Varied thrush,Small,1,A,4.0,D,2.0,ANM,OR,Some Cloud,0
4,Dusk,Climb,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,SC,Some Cloud,0
3,Day,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird - large,Large,1,A,4.0,D,2.0,ASW,TX,Some Cloud,1
4,Night,Climb,"501-1,500 ft",Unknown,Unknown bird - medium,Medium,1,A,4.0,D,2.0,AGL,IL,Overcast,0
4,Day,Approach,"1,501-3,500 ft",5-20 NM,Ring-billed gull,Medium,1,A,4.0,D,2.0,AGL,IL,No Cloud,0
5,Night,Take-off Run,0-500 ft,0 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASW,TX,Unknown,0
5,Night,Approach,"501-1,500 ft",Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,KY,Unknown,0
4,Day,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,WI,No Cloud,0
3,Night,Take-off Run,0-500 ft,0 NM,Ducks,Medium,1,A,4.0,D,2.0,AGL,IL,Some Cloud,1
4,Day,Approach,Unknown,Unknown,Yellow-rumped warbler,Small,1,A,4.0,D,2.0,AEA,NJ,Some Cloud,0
4,Dusk,Climb,0-500 ft,Unknown,Cliff swallow,Small,1,A,4.0,D,2.0,ASW,TX,Unknown,0
4,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,Overcast,0
5,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,FGN,FN,Unknown,0
5,Day,Approach,0-500 ft,0-5 NM,Unknown bird - medium,Medium,1,A,5.0,D,4.0,FGN,FN,Unknown,0
4,Night,Landing Roll,0-500 ft,0 NM,White-tailed jackrabbit,Large,1,A,4.0,D,2.0,ANM,CO,Some Cloud,0
4,Dawn,Climb,Unknown,20-50 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
4,Night,Approach,0-500 ft,0-5 NM,Vesper bats,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Dusk,Approach,"501-1,500 ft",Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,Overcast,0
3,Night,Approach,0-500 ft,5-20 NM,Common raven,Medium,1,B,2.0,F,2.0,AWP,CA,No Cloud,1
3,Day,Landing Roll,0-500 ft,0 NM,Pacific golden-plover,Small,1,A,4.0,D,2.0,AWP,HI,No Cloud,1
4,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ANM,CO,No Cloud,0
4,Day,Approach,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,3.0,ASO,TN,Overcast,0
4,Night,Approach,0-500 ft,Unknown,Orange-crowned warbler,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,"1,501-3,500 ft",5-20 NM,White-/golden-crown sparrow complex,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Climb,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,OH,Unknown,0
4,Night,Approach,"1,501-3,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Western meadowlark,Small,1,A,1.0,A,1.0,ANM,CO,No Cloud,0
4,Night,Approach,Unknown,Unknown,Yellow-rumped warbler,Small,1,A,4.0,D,2.0,AEA,NJ,No Cloud,0
4,Night,Approach,Unknown,0 NM,Fox sparrow,Small,1,A,4.0,D,2.0,ANM,OR,Unknown,0
4,Night,Descent,"3,501-10,000 ft",20-50 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,AZ,No Cloud,0
4,Day,Approach,"1,501-3,500 ft",5-20 NM,Killdeer,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
3,Night,Approach,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,FGN,FN,Unknown,1
4,Day,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Some Cloud,0
3,Day,Climb,Unknown,Unknown,White-headed gull complex,Medium,1,A,4.0,D,2.0,ANE,MA,Some Cloud,1
4,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
4,Day,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Night,Approach,Unknown,Unknown,Grasshopper sparrow,Small,1,A,4.0,D,2.0,ASW,OK,Unknown,0
4,Night,Approach,"3,501-10,000 ft",0-5 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,AGL,IN,Some Cloud,0
5,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,FGN,FN,Unknown,0
4,Night,Approach,0-500 ft,Unknown,White-/golden-crown sparrow complex,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,GA,No Cloud,0
4,Dusk,Approach,Unknown,Unknown,Dark-eyed junco,Small,1,A,4.0,D,2.0,AEA,VA,No Cloud,0
4,Night,Approach,"3,501-10,000 ft",5-20 NM,Hoary bat,Small,1,A,4.0,D,2.0,AWP,AZ,No Cloud,0
4,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,5.0,D,2.0,FGN,FN,No Cloud,0
4,Night,Approach,"3,501-10,000 ft",20-50 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASW,LA,No Cloud,0
4,Night,Approach,"1,501-3,500 ft",Unknown,Red-eyed vireo,Small,1,A,4.0,D,2.0,ASO,NC,Some Cloud,0
4,Night,Approach,0-500 ft,0-5 NM,Eastern red bat,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
3,Night,Climb,Unknown,0-5 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,ACE,IA,Unknown,1
4,Day,Approach,Unknown,Unknown,Osprey,Large,1,A,4.0,D,2.0,AEA,NY,Some Cloud,0
4,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
4,Day,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird - large,Large,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Approach,Unknown,Unknown,Chimney swift,Small,1,A,4.0,D,2.0,ASO,GA,Some Cloud,0
4,Day,Approach,0-500 ft,0-5 NM,Vireos,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Day,Approach,"501-1,500 ft",0-5 NM,Western sandpiper,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Overcast,0
4,Night,Approach,Unknown,0 NM,Yellow-rumped warbler,Small,1,A,4.0,D,2.0,ANM,OR,Some Cloud,0
4,Night,Approach,"3,501-10,000 ft",Unknown,Lincoln's sparrow,Small,1,A,4.0,D,2.0,ANM,OR,No Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
4,Night,Approach,Unknown,Unknown,Eastern meadowlark,Small,1,A,4.0,D,2.0,ACE,MO,No Cloud,0
4,Night,Approach,Unknown,Unknown,New World wood-warblers,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Day,Descent,Unknown,Unknown,Least sandpiper,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ANM,CO,Overcast,0
5,Day,Approach,"1,501-3,500 ft",0-5 NM,Veery,Small,1,A,4.0,D,2.0,AEA,PA,Unknown,0
4,Day,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ANM,OR,No Cloud,0
3,Night,Approach,"1,501-3,500 ft",Unknown,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASO,NC,Some Cloud,0
3,Day,Climb,Unknown,Unknown,White-eyed vireo,Small,2-10,A,4.0,D,2.0,ASW,TX,Unknown,0
3,Day,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,GA,No Cloud,0
4,Night,Descent,"3,501-10,000 ft",Unknown,White-/golden-crown sparrow complex,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
5,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,KY,Unknown,0
6,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,KY,Unknown,0
4,Night,Approach,"1,501-3,500 ft",5-20 NM,White-throated sparrow,Small,1,A,4.0,D,2.0,AEA,DC,Some Cloud,0
4,Night,Approach,Unknown,Unknown,Green-winged teal,Small,1,A,4.0,D,2.0,ANE,RI,Some Cloud,0
4,Dawn,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,GA,No Cloud,0
4,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Savannah sparrow,Small,1,A,4.0,D,2.0,AEA,NY,Some Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,HI,Some Cloud,0
4,Night,Approach,Unknown,Unknown,Perching birds (y),Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,"501-1,500 ft",5-20 NM,Northern shoveler,Medium,2-10,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,Unknown,Unknown,Red-winged blackbird,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Day,Approach,0-500 ft,0 NM,Western gull,Medium,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
4,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Night,Climb,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
4,Day,Climb,0-500 ft,0-5 NM,Unknown bird - small,Small,1,B,2.0,F,2.0,ASW,LA,Some Cloud,0
4,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IL,No Cloud,0
4,Night,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Some Cloud,0
4,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,AL,No Cloud,0
4,Night,Descent,"3,501-10,000 ft",20-50 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
4,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,2-10,A,5.0,D,2.0,AAL,AK,Some Cloud,0
4,Night,Approach,0-500 ft,Unknown,Dark-eyed junco,Small,1,A,1.0,A,1.0,AEA,VA,Some Cloud,0
4,Day,Approach,0-500 ft,0 NM,Horned lark,Small,1,A,3.0,D,2.0,ACE,KS,Some Cloud,0
4,Day,Approach,"1,501-3,500 ft",Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,AZ,No Cloud,0
4,Day,Approach,"501-1,500 ft",Unknown,Peregrine falcon,Medium,1,A,1.0,A,1.0,AGL,IL,No Cloud,0
3,Night,Approach,0-500 ft,0-5 NM,Green-winged teal,Small,1,A,4.0,D,2.0,ANM,UT,Overcast,1
5,Dusk,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,KY,Some Cloud,0
4,Day,Approach,"501-1,500 ft",0-5 NM,Cliff swallow,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
3,Night,Climb,"501-1,500 ft",Unknown,Wood stork,Large,1,A,4.0,D,2.0,ASO,FL,Some Cloud,1
4,Night,Approach,Unknown,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,AZ,No Cloud,0
3,Night,Take-off Run,0-500 ft,0 NM,Mallard,Medium,2-10,A,4.0,D,2.0,ANM,OR,Overcast,1
4,Night,Approach,0-500 ft,0-5 NM,Hooded merganser,Medium,1,A,4.0,D,2.0,ANE,CT,Some Cloud,0
3,Night,Approach,"501-1,500 ft",5-20 NM,Mallard,Medium,1,A,1.0,A,1.0,AEA,NJ,No Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,KY,Some Cloud,0
4,Day,Approach,0-500 ft,Unknown,Cliff swallow,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Day,Approach,0-500 ft,Unknown,"Gulls, terns, kittiwakes",Medium,2-10,A,3.0,D,2.0,ASO,FL,Overcast,0
4,Day,Landing Roll,0-500 ft,0 NM,Western cattle egret,Small,1,A,1.0,A,1.0,ASO,FL,No Cloud,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,3.0,D,2.0,AGL,MI,Overcast,0
4,Night,Approach,0-500 ft,0 NM,Yellow-billed cuckoo,Small,1,A,4.0,D,2.0,ASO,FL,Overcast,0
4,Dusk,Landing Roll,0-500 ft,0 NM,Northern harrier,Medium,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Swainson's hawk,Medium,1,A,4.0,C,4.0,AWP,CA,Unknown,0
4,Day,Climb,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ACE,MO,No Cloud,0
4,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,1.0,A,1.0,ANM,ID,No Cloud,0
3,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
3,Day,Climb,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IL,Unknown,0
3,Day,Approach,Unknown,5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,VA,Unknown,0
3,Day,Approach,0-500 ft,Unknown,Hawks,Medium,1,A,4.0,D,2.0,ACE,KS,Unknown,0
3,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
2,Night,Climb,Unknown,0 NM,American barn owl,Medium,1,A,4.0,D,2.0,AWP,HI,No Cloud,0
3,Night,Approach,Unknown,0-5 NM,American robin,Small,1,A,4.0,D,2.0,ANE,ME,Unknown,0
3,Day,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,HI,Overcast,0
3,Day,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
4,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
3,Night,Climb,"3,501-10,000 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Day,Climb,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,ACE,KS,Some Cloud,0
3,Day,Local,Unknown,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,ANM,OR,Unknown,1
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
4,Day,Approach,"1,501-3,500 ft",5-20 NM,Hummingbirds,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Night,Approach,0-500 ft,0-5 NM,White-throated sparrow,Small,1,A,4.0,D,2.0,ASW,AR,No Cloud,0
4,Night,Landing Roll,0-500 ft,0 NM,Pacific golden-plover,Small,1,A,4.0,D,2.0,AWP,AS,No Cloud,0
4,Day,Approach,0-500 ft,Unknown,Horned lark,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
3,Day,Climb,"1,501-3,500 ft",20-50 NM,Unknown bird - medium,Medium,1,A,3.0,D,2.0,ASO,FL,Some Cloud,1
4,Day,Approach,Unknown,Unknown,"Falcons, kestrels, falconets",Small,1,A,3.0,D,2.0,AEA,NY,No Cloud,0
3,Day,Approach,Unknown,Unknown,Eastern meadowlark,Small,1,A,4.0,D,2.0,AEA,PA,Unknown,0
6,Night,Climb,0-500 ft,0-5 NM,Unknown bird - medium,Medium,1,A,5.0,D,4.0,AAL,AK,Unknown,0
4,Night,Landing Roll,0-500 ft,0 NM,White-throated sparrow,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
3,Dawn,Approach,0-500 ft,0 NM,Pacific golden-plover,Small,1,A,4.0,D,2.0,AWP,HI,No Cloud,0
3,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,ACE,KS,Unknown,0
4,Night,Approach,"501-1,500 ft",5-20 NM,Unknown bird - large,Large,1,A,4.0,D,2.0,AEA,VA,No Cloud,0
3,Day,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
3,Day,Approach,"1,501-3,500 ft",Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,AWP,AZ,Unknown,0
3,Day,Approach,Unknown,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,Unknown,0
4,Day,Take-off Run,0-500 ft,0 NM,Tree swallow,Small,2-10,A,4.0,D,2.0,AGL,MI,Some Cloud,0
3,Day,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,1.0,A,1.0,AWP,AZ,No Cloud,0
5,Day,Landing Roll,0-500 ft,0 NM,Osprey,Large,1,A,3.0,D,2.0,ASO,FL,Some Cloud,0
3,Day,Landing Roll,0-500 ft,0 NM,Hawks,Medium,1,A,4.0,D,2.0,AWP,CA,Unknown,0
3,Night,Climb,0-500 ft,0 NM,Western sandpiper,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
3,Night,Landing Roll,0-500 ft,0 NM,American barn owl,Medium,1,A,4.0,D,2.0,AWP,HI,Some Cloud,1
3,Day,Take-off Run,0-500 ft,0 NM,Gulls,Medium,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Day,Climb,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,IL,No Cloud,0
4,Night,Approach,Unknown,5-20 NM,Brazilian free-tailed bat,Small,1,A,3.0,D,2.0,ASO,NC,Some Cloud,0
3,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ACE,MO,Unknown,0
4,Night,Climb,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,B,2.0,F,2.0,ASO,NC,No Cloud,0
4,Day,Approach,0-500 ft,Unknown,Tennessee warbler,Small,1,A,4.0,D,2.0,ASW,TX,Overcast,0
3,Day,Approach,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,HI,Unknown,0
4,Dusk,Landing Roll,0-500 ft,0 NM,Canada goose,Large,1,A,4.0,D,2.0,ASO,GA,Some Cloud,0
4,Night,Approach,0-500 ft,Unknown,Blue-winged warbler,Small,1,A,4.0,D,2.0,AGL,IN,No Cloud,0
3,Night,Approach,"501-1,500 ft",Unknown,Brazilian free-tailed bat,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
3,Night,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,2.0,D,2.0,AGL,IN,Unknown,1
3,Day,Landing Roll,0-500 ft,0 NM,European starling,Small,2-10,A,2.0,A,2.0,ANE,NH,No Cloud,0
4,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
3,Night,Approach,"3,501-10,000 ft",Unknown,Wood duck,Medium,1,A,3.0,C,2.0,ASW,TX,No Cloud,1
4,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,IL,Overcast,0
4,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
3,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Departure,Unknown,Unknown,Brazilian free-tailed bat,Small,1,A,4.0,D,2.0,AWP,CA,Unknown,0
4,Day,Landing Roll,0-500 ft,0 NM,Gopher snake,Large,1,A,3.0,D,2.0,ANM,WY,Some Cloud,0
3,Day,Local,Unknown,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,ANM,WA,Unknown,0
3,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
3,Day,Departure,Unknown,0 NM,Gulls,Medium,1,A,2.0,C,2.0,AGL,WI,Unknown,0
3,Day,Climb,"501-1,500 ft",0 NM,Cliff swallow,Small,1,A,4.0,D,2.0,AWP,AZ,No Cloud,0
3,Day,Approach,Unknown,Unknown,Unknown bird - small,Small,2-10,A,4.0,D,2.0,ANM,WY,Unknown,0
3,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,AWP,CA,Unknown,0
4,Day,Approach,0-500 ft,Unknown,White-headed gull complex,Medium,1,A,4.0,D,2.0,AGL,MI,No Cloud,0
4,Day,Approach,Unknown,0-5 NM,Swainson's hawk,Medium,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
4,Night,Approach,"501-1,500 ft",Unknown,Gray catbird,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
4,Night,Approach,Unknown,Unknown,Hoary bat,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
4,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,NM,No Cloud,0
3,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
4,Night,Approach,Unknown,Unknown,Orange-crowned warbler,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
4,Night,Approach,"1,501-3,500 ft",5-20 NM,Hoary bat,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
3,Night,Departure,Unknown,0 NM,Hawks,Medium,1,A,1.0,A,1.0,ANM,OR,Unknown,1
